HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0010339,OG0004551,n5,,TRIDC7AG075080.1,TRIDC7BG071740.1,TraesCS7A02G539100,TraesCS7B02G461900,TraesCS7D02G525000,HORVU.MOREX.r2.7HG0620410.1,"TRIDC7AG075080.1, TRIDC7BG071740.1","TraesCS7A02G539100, TraesCS7B02G461900, TraesCS7D02G525000",0.9473684210526316,0.6,0.9,1.0526315789473684,1.5789473684210529,1.5
N1.HOG0010341,OG0004553,n0,,TRIDC7AG078590.1,"TRIDC7BG077020.1, TRIDC7BG075370.1",TraesCS7A02G568300,"TraesCS1B02G400600, TraesCS7B02G495600, TraesCS7B02G495500, TraesCS7B02G490500, TraesCS7B02G490300, TraesCS7B02G491700",,HORVU.MOREX.r2.5HG0444170.1,"TRIDC7AG078590.1, TRIDC7BG077020.1, TRIDC7BG075370.1","TraesCS7A02G568300, TraesCS1B02G400600, TraesCS7B02G495600, TraesCS7B02G495500, TraesCS7B02G490500, TraesCS7B02G490300, TraesCS7B02G491700",0.9473684210526316,0.2222222222222222,0.7,1.3533834586466167,4.2631578947368425,3.15
N1.HOG0010348,OG0004559,n0,,,"TRIDC5BG083530.1, TRIDC0UG032220.1, TRIDC5BG008430.1, TRIDC5BG008560.1, TRIDC5BG005600.1",,"TraesCS5B02G051300, TraesCS5B02G034200","TraesCS5D02G057000, TraesCS5D02G022500, TraesCS5D02G042900",HORVU.MOREX.r2.5HG0359110.1,"TRIDC5BG083530.1, TRIDC0UG032220.1, TRIDC5BG008430.1, TRIDC5BG008560.1, TRIDC5BG005600.1","TraesCS5B02G051300, TraesCS5B02G034200, TraesCS5D02G057000, TraesCS5D02G022500, TraesCS5D02G042900",0.9473684210526316,0.2666666666666667,0.4099999999999999,2.310654685494224,3.552631578947368,1.5374999999999994
N1.HOG0010477,OG0004656,n0,,TRIDC7AG073410.1,"TRIDC2BG090290.1, TRIDC7BG069710.1","TraesCS2A02G564800, TraesCS7A02G524300",TraesCS7B02G441700,TraesCS7D02G513100,HORVU.MOREX.r2.7HG0618870.1,"TRIDC7AG073410.1, TRIDC2BG090290.1, TRIDC7BG069710.1","TraesCS2A02G564800, TraesCS7A02G524300, TraesCS7B02G441700, TraesCS7D02G513100",0.5789473684210527,0.3666666666666667,0.4,1.4473684210526316,1.5789473684210527,1.0909090909090908
N1.HOG0010528,OG0004700,n0,,TRIDC4AG045470.1,"TRIDC4BG002560.1, TRIDC4BG003150.1",TraesCS4A02G295900,"TraesCS4B02G029900, TraesCS4B02G025840, TraesCS4B02G017900",,"HORVU.MOREX.r2.4HG0277970.1, HORVU.MOREX.r2.4HG0277950.1","TRIDC4AG045470.1, TRIDC4BG002560.1, TRIDC4BG003150.1","TraesCS4A02G295900, TraesCS4B02G029900, TraesCS4B02G025840, TraesCS4B02G017900",0.9473684210526316,0.5333333333333333,0.65,1.45748987854251,1.7763157894736843,1.21875
N1.HOG0010541,OG0004709,n0,,"TRIDC4AG064700.1, TRIDC7AG007990.1, TRIDC7AG005480.1",,"TraesCS4A02G439023, TraesCS7A02G072100, TraesCS7A02G052900, TraesCS7A02G052700",,TraesCS7D02G048300,HORVU.MOREX.r2.7HG0533370.1,"TRIDC4AG064700.1, TRIDC7AG007990.1, TRIDC7AG005480.1","TraesCS4A02G439023, TraesCS7A02G072100, TraesCS7A02G052900, TraesCS7A02G052700, TraesCS7D02G048300",0.9473684210526316,0.4,0.825,1.1483253588516749,2.3684210526315788,2.0624999999999996
N1.HOG0010574,OG0004734,n0,,"TRIDC4AG067130.1, TRIDC7AG003220.1",TRIDC7BG070480.1,"TraesCS7A02G011700, TraesCS7A02G033700",TraesCS7B02G448600,"TraesCS7D02G030200, TraesCS3D02G491300",HORVU.MOREX.r2.7HG0531060.1,"TRIDC4AG067130.1, TRIDC7AG003220.1, TRIDC7BG070480.1","TraesCS7A02G011700, TraesCS7A02G033700, TraesCS7B02G448600, TraesCS7D02G030200, TraesCS3D02G491300",0.9473684210526316,0.06666666666666665,0.65,1.45748987854251,14.210526315789478,9.750000000000002
N1.HOG0010630,OG0004776,n0,,TRIDC7AG064910.1,"TRIDC7BG058280.1, TRIDC3BG083900.1, TRIDC6BG005170.1",TraesCS7A02G464600,"TraesCS7B02G365100, TraesCS6B02G041800",TraesCS7D02G452200,HORVU.MOREX.r2.7HG0622030.1,"TRIDC7AG064910.1, TRIDC7BG058280.1, TRIDC3BG083900.1, TRIDC6BG005170.1","TraesCS7A02G464600, TraesCS7B02G365100, TraesCS6B02G041800, TraesCS7D02G452200",0.9473684210526316,0.5,0.8,1.1842105263157894,1.8947368421052633,1.6
N1.HOG0010822,OG0004911,n0,,TRIDC3AG060760.1,TRIDC3BG068600.1,TraesCS3A02G428900,TraesCS3B02G466500,TraesCS3D02G424500,"HORVU.MOREX.r2.5HG0381970.1, HORVU.MOREX.r2.4HG0318040.1, HORVU.MOREX.r2.1HG0012890.1, HORVU.MOREX.r2.3HG0259340.1","TRIDC3AG060760.1, TRIDC3BG068600.1","TraesCS3A02G428900, TraesCS3B02G466500, TraesCS3D02G424500",0.7894736842105263,0.5333333333333333,0.6,1.3157894736842106,1.480263157894737,1.125
N1.HOG0010828,OG0004915,n0,,"TRIDC1AG046030.1, TRIDC1AG046000.1",TRIDC1BG052050.1,TraesCS1A02G309500,"TraesCS1B02G320500, TraesCS1B02G320600","TraesCS1D02G308821, TraesCS1D02G309000",HORVU.MOREX.r2.1HG0055950.1,"TRIDC1AG046030.1, TRIDC1AG046000.1, TRIDC1BG052050.1","TraesCS1A02G309500, TraesCS1B02G320500, TraesCS1B02G320600, TraesCS1D02G308821, TraesCS1D02G309000",0.9473684210526316,0.4666666666666667,0.7,1.3533834586466167,2.030075187969925,1.4999999999999998
N1.HOG0010840,OG0004925,n3,,,TRIDC6BG018070.1,TraesCS6A02G100300,"TraesCS6B02G128200, TraesCS6B02G128300","TraesCS6D02G082300, TraesCS6D02G082200",HORVU.MOREX.r2.6HG0461240.1,TRIDC6BG018070.1,"TraesCS6A02G100300, TraesCS6B02G128200, TraesCS6B02G128300, TraesCS6D02G082300, TraesCS6D02G082200",0.9473684210526316,0.2666666666666667,0.75,1.2631578947368423,3.552631578947368,2.8124999999999996
N1.HOG0010841,OG0004926,n0,,TRIDC3AG001610.1,,"TraesCS3A02G012900, TraesCS3A02G013500, TraesCS6A02G401300",TraesCS3B02G015400,"TraesCS3D02G011300, TraesCS3D02G011900, TraesCSU02G167800",HORVU.MOREX.r2.3HG0183450.1,TRIDC3AG001610.1,"TraesCS3A02G012900, TraesCS3A02G013500, TraesCS6A02G401300, TraesCS3B02G015400, TraesCS3D02G011300, TraesCS3D02G011900, TraesCSU02G167800",0.9473684210526316,0.1333333333333333,0.9,1.0526315789473684,7.105263157894739,6.750000000000002
N1.HOG0010996,OG0005046,n0,,"TRIDC6AG053460.1, TRIDC6AG053510.1",TRIDC6BG062230.1,"TraesCS6A02G355800, TraesCS6A02G356400",TraesCS6B02G388500,"TraesCS6D02G338400, TraesCS6D02G338600",HORVU.MOREX.r2.6HG0517570.1,"TRIDC6AG053460.1, TRIDC6AG053510.1, TRIDC6BG062230.1","TraesCS6A02G355800, TraesCS6A02G356400, TraesCS6B02G388500, TraesCS6D02G338400, TraesCS6D02G338600",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0011030,OG0005076,n0,,"TRIDC2AG073950.1, TRIDC2AG073920.1","TRIDC2BG080710.1, TRIDC0UG006640.1","TraesCS2A02G527300, TraesCS2A02G527400","TraesCS2B02G557900, TraesCS2B02G558100",TraesCS2D02G530200,HORVU.MOREX.r2.2HG0172170.1,"TRIDC2AG073950.1, TRIDC2AG073920.1, TRIDC2BG080710.1, TRIDC0UG006640.1","TraesCS2A02G527300, TraesCS2A02G527400, TraesCS2B02G557900, TraesCS2B02G558100, TraesCS2D02G530200",0.8421052631578947,0.4833333333333333,0.775,1.0865874363327672,1.7422867513611615,1.6034482758620692
N1.HOG0011037,OG0005082,n3,,,TRIDC2BG090430.1,,,"TraesCS2D02G573600, TraesCSU02G160400, TraesCSU02G201600, TraesCS2D02G573800","HORVU.MOREX.r2.2HG0180320.1, HORVU.MOREX.r2.2HG0180270.1",TRIDC2BG090430.1,"TraesCS2D02G573600, TraesCSU02G160400, TraesCSU02G201600, TraesCS2D02G573800",0.736842105263158,0.4444444444444444,0.55,1.3397129186602872,1.6578947368421055,1.2375000000000003
N1.HOG0011041,OG0005086,n0,,"TRIDC2AG013330.1, TRIDC2AG013320.1","TRIDC2BG016270.1, TRIDC2BG016260.1","TraesCS2A02G110900, TraesCS2A02G110800","TraesCS2B02G129800, TraesCS2B02G129700",TraesCS2D02G111500,HORVU.MOREX.r2.2HG0093030.1,"TRIDC2AG013330.1, TRIDC2AG013320.1, TRIDC2BG016270.1, TRIDC2BG016260.1","TraesCS2A02G110900, TraesCS2A02G110800, TraesCS2B02G129800, TraesCS2B02G129700, TraesCS2D02G111500",0.7894736842105263,0.2833333333333333,0.5333333333333333,1.480263157894737,2.7863777089783284,1.8823529411764706
N1.HOG0011085,OG0005126,n0,,TRIDC4AG046270.1,"TRIDC4BG002080.1, TRIDC0UG027850.1, TRIDC1BG007900.1",,"TraesCS4B02G011700, TraesCS1B02G061500","TraesCSU02G060200, TraesCSU02G059900, TraesCS4D02G010000",HORVU.MOREX.r2.4HG0277150.1,"TRIDC4AG046270.1, TRIDC4BG002080.1, TRIDC0UG027850.1, TRIDC1BG007900.1","TraesCS4B02G011700, TraesCS1B02G061500, TraesCSU02G060200, TraesCSU02G059900, TraesCS4D02G010000",0.9473684210526316,0.43333333333333335,0.5833333333333333,1.6240601503759402,2.1862348178137654,1.346153846153846
N1.HOG0011134,OG0005162,n0,,"TRIDC7AG059380.1, TRIDC7AG058910.1","TRIDC3BG074780.1, TRIDC7BG052310.1",TraesCS7A02G426000,TraesCS7B02G326700,"TraesCSU02G241100, TraesCSU02G216600, TraesCS3D02G464800",HORVU.MOREX.r2.7HG0604470.1,"TRIDC7AG059380.1, TRIDC7AG058910.1, TRIDC3BG074780.1, TRIDC7BG052310.1","TraesCS7A02G426000, TraesCS7B02G326700, TraesCSU02G241100, TraesCSU02G216600, TraesCS3D02G464800",0.8947368421052632,0.06666666666666665,0.15000000000000002,5.964912280701753,13.42105263157895,2.250000000000001
N1.HOG0011158,OG0005180,n0,,,"TRIDC4BG063830.1, TRIDC4BG063840.1","TraesCS5A02G558500, TraesCS5A02G489500","TraesCS4B02G397400, TraesCS4B02G397300","TraesCSU02G029400, TraesCS2D02G575600, TraesCS4D02G224600",HORVU.MOREX.r2.4HG0326660.1,"TRIDC4BG063830.1, TRIDC4BG063840.1","TraesCS5A02G558500, TraesCS5A02G489500, TraesCS4B02G397400, TraesCS4B02G397300, TraesCSU02G029400, TraesCS2D02G575600, TraesCS4D02G224600",0.7894736842105263,0.35,0.775,1.0186757215619695,2.255639097744361,2.2142857142857144
N1.HOG0011405,OG0005389,n0,,TRIDC3AG001230.1,TRIDC3BG004090.1,TraesCS3A02G020100,TraesCS3B02G025800,TraesCS3D02G026600,"HORVU.MOREX.r2.3HG0183850.1, HORVU.MOREX.r2.2HG0086550.1, HORVU.MOREX.r2.1HG0025960.1","TRIDC3AG001230.1, TRIDC3BG004090.1","TraesCS3A02G020100, TraesCS3B02G025800, TraesCS3D02G026600",0.9473684210526316,0.8,0.9,1.0526315789473684,1.1842105263157894,1.125
N1.HOG0011454,OG0005428,n0,,"TRIDC5AG007200.1, TRIDC4AG064920.1, TRIDC4AG041720.1, TRIDC4AG064820.1","TRIDC6BG044980.1, TRIDC5BG065030.1",TraesCS4A02G324200,,,HORVU.MOREX.r2.6HG0499040.1,"TRIDC5AG007200.1, TRIDC4AG064920.1, TRIDC4AG041720.1, TRIDC4AG064820.1, TRIDC6BG044980.1, TRIDC5BG065030.1",TraesCS4A02G324200,0.9473684210526316,0.4,0.43333333333333335,2.1862348178137654,2.3684210526315788,1.0833333333333333
N1.HOG0011590,OG0005539,n0,,,"TRIDC6BG030540.1, TRIDC2BG087460.1, TRIDC7BG041150.1",,TraesCS7B02G250500,TraesCS7D02G346500,HORVU.MOREX.r2.6HG0488290.1,"TRIDC6BG030540.1, TRIDC2BG087460.1, TRIDC7BG041150.1","TraesCS7B02G250500, TraesCS7D02G346500",0.8421052631578947,0.06666666666666665,0.675,1.2475633528265107,12.631578947368423,10.125000000000004
N1.HOG0011780,OG0005703,n0,,TRIDC3AG064290.1,TRIDC3BG072400.1,TraesCS3A02G454300,TraesCS3B02G492900,TraesCS3D02G446700,"HORVU.MOREX.r2.5HG0406750.1, HORVU.MOREX.r2.7HG0553720.1, HORVU.MOREX.r2.3HG0262130.1","TRIDC3AG064290.1, TRIDC3BG072400.1","TraesCS3A02G454300, TraesCS3B02G492900, TraesCS3D02G446700",0.8421052631578947,0.06666666666666665,0.75,1.1228070175438596,12.631578947368423,11.250000000000002
N1.HOG0011895,OG0005799,n0,,TRIDC1AG052350.1,TRIDC1BG059200.1,TraesCS1A02G355800,TraesCS1B02G365600,TraesCS1D02G354500,"HORVU.MOREX.r2.1HG0067040.1, HORVU.MOREX.r2.1HG0067080.1, HORVU.MOREX.r2.UnG0634860.1","TRIDC1AG052350.1, TRIDC1BG059200.1","TraesCS1A02G355800, TraesCS1B02G365600, TraesCS1D02G354500",0.9473684210526316,0.1333333333333333,0.9,1.0526315789473684,7.105263157894739,6.750000000000002
N1.HOG0011947,OG0005846,n0,,TRIDC3AG012230.1,"TRIDC3BG016470.1, TRIDC3BG016430.1",TraesCS3A02G100700,"TraesCS3B02G118108, TraesCS3B02G117700",TraesCS3D02G101500,HORVU.MOREX.r2.3HG0195290.1,"TRIDC3AG012230.1, TRIDC3BG016470.1, TRIDC3BG016430.1","TraesCS3A02G100700, TraesCS3B02G118108, TraesCS3B02G117700, TraesCS3D02G101500",0.9473684210526316,0.4,0.75,1.2631578947368423,2.3684210526315788,1.875
N1.HOG0011949,OG0005848,n0,,TRIDC3AG072890.1,"TRIDC6BG054150.1, TRIDC3BG083990.1",TraesCS3A02G513900,"TraesCS6B02G337700, TraesCS3B02G582600",TraesCS3D02G521100,HORVU.MOREX.r2.6HG0510430.1,"TRIDC3AG072890.1, TRIDC6BG054150.1, TRIDC3BG083990.1","TraesCS3A02G513900, TraesCS6B02G337700, TraesCS3B02G582600, TraesCS3D02G521100",0.9473684210526316,0.06666666666666665,0.85,1.1145510835913313,14.210526315789478,12.750000000000002
N1.HOG0011966,OG0005862,n0,,"TRIDC5AG047260.1, TRIDC6AG057470.1",TRIDC6BG067030.1,"TraesCS5A02G319600, TraesCS6A02G387600",TraesCS6B02G427000,TraesCS6D02G371900,HORVU.MOREX.r2.6HG0522110.1,"TRIDC5AG047260.1, TRIDC6AG057470.1, TRIDC6BG067030.1","TraesCS5A02G319600, TraesCS6A02G387600, TraesCS6B02G427000, TraesCS6D02G371900",0.9473684210526316,0.06666666666666665,0.6,1.5789473684210529,14.210526315789478,9.000000000000002
N1.HOG0011972,OG0005867,n3,,,TRIDC7BG036980.1,,,TraesCS7D02G318800,HORVU.MOREX.r2.7HG0585670.1,TRIDC7BG036980.1,TraesCS7D02G318800,0.736842105263158,0.06666666666666665,0.6,1.2280701754385968,11.052631578947372,9.000000000000002
N1.HOG0012081,OG0005960,n0,,"TRIDC6AG059350.1, TRIDC3AG001440.1, TRIDC3AG001390.1",TRIDC3BG002170.1,TraesCS3A02G016100,,"TraesCSU02G166600, TraesCSU02G045100","HORVU.MOREX.r2.2HG0158150.1, HORVU.MOREX.r2.3HG0190180.1","TRIDC6AG059350.1, TRIDC3AG001440.1, TRIDC3AG001390.1, TRIDC3BG002170.1","TraesCS3A02G016100, TraesCSU02G166600, TraesCSU02G045100",0.7894736842105263,0.06666666666666665,0.7,1.1278195488721805,11.842105263157897,10.500000000000002
N1.HOG0012086,OG0005965,n2,,,TRIDC2BG000240.1,"TraesCS2A02G001700, TraesCS7A02G028300",TraesCS2B02G021400,TraesCSU02G101700,HORVU.MOREX.r2.7HG0529790.1,TRIDC2BG000240.1,"TraesCS2A02G001700, TraesCS7A02G028300, TraesCS2B02G021400, TraesCSU02G101700",0.736842105263158,0.5666666666666667,0.65,1.1336032388663968,1.30030959752322,1.147058823529412
N1.HOG0012093,OG0005971,n0,,TRIDC3AG074480.1,TRIDC3BG085780.1,TraesCS3A02G478000,"TraesCS3B02G594000, TraesCS3B02G521300","TraesCS3D02G531800, TraesCS3D02G526500","HORVU.MOREX.r2.3HG0265520.1, HORVU.MOREX.r2.3HG0265480.1","TRIDC3AG074480.1, TRIDC3BG085780.1","TraesCS3A02G478000, TraesCS3B02G594000, TraesCS3B02G521300, TraesCS3D02G531800, TraesCS3D02G526500",0.7894736842105263,0.6,0.75,1.0526315789473684,1.3157894736842106,1.25
N1.HOG0012111,OG0005987,n0,,TRIDC4AG060560.1,TRIDC0UG017850.1,"TraesCS7A02G082600, TraesCS4A02G381100, TraesCS4A02G380300",,"TraesCSU02G175600, TraesCSU02G214400, TraesCS7D02G077200",HORVU.MOREX.r2.7HG0537810.1,"TRIDC4AG060560.1, TRIDC0UG017850.1","TraesCS7A02G082600, TraesCS4A02G381100, TraesCS4A02G380300, TraesCSU02G175600, TraesCSU02G214400, TraesCS7D02G077200",0.9473684210526316,0.33333333333333337,0.85,1.1145510835913313,2.8421052631578947,2.55
N1.HOG0012130,OG0006005,n0,,TRIDC5AG069900.1,"TRIDC4BG059370.1, TRIDC6BG068360.1",TraesCS6A02G419900,"TraesCS6B02G468500, TraesCS6B02G468600","TraesCS6D02G405900, TraesCS6D02G406000",HORVU.MOREX.r2.6HG0526650.1,"TRIDC5AG069900.1, TRIDC4BG059370.1, TRIDC6BG068360.1","TraesCS6A02G419900, TraesCS6B02G468500, TraesCS6B02G468600, TraesCS6D02G405900, TraesCS6D02G406000",0.9473684210526316,0.16666666666666663,0.475,1.9944598337950141,5.684210526315791,2.8500000000000005
N1.HOG0012491,OG0006327,n0,,TRIDC4AG049790.1,TRIDC5BG081050.1,TraesCS4A02G329600,TraesCS5B02G544500,TraesCS5D02G543600,HORVU.MOREX.r2.5HG0444970.1,"TRIDC4AG049790.1, TRIDC5BG081050.1","TraesCS4A02G329600, TraesCS5B02G544500, TraesCS5D02G543600",0.9473684210526316,0.2666666666666667,0.7,1.3533834586466167,3.552631578947368,2.624999999999999
N1.HOG0012541,OG0006374,n0,,TRIDC7AG054320.1,TRIDC7BG046980.1,TraesCS7A02G390400,TraesCS7B02G292100,TraesCS7D02G386100,"HORVU.MOREX.r2.7HG0599060.1, HORVU.MOREX.r2.5HG0356070.1","TRIDC7AG054320.1, TRIDC7BG046980.1","TraesCS7A02G390400, TraesCS7B02G292100, TraesCS7D02G386100",0.6842105263157895,0.2666666666666667,0.65,1.0526315789473684,2.56578947368421,2.4374999999999996
N1.HOG0012557,OG0006390,n0,,TRIDC5AG060810.1,"TRIDC5BG064880.1, TRIDC5BG064870.1",TraesCS5A02G420300,TraesCS5B02G422100,TraesCS5D02G428500,HORVU.MOREX.r2.5HG0428630.1,"TRIDC5AG060810.1, TRIDC5BG064880.1, TRIDC5BG064870.1","TraesCS5A02G420300, TraesCS5B02G422100, TraesCS5D02G428500",0.9473684210526316,0.19999999999999996,0.9,1.0526315789473684,4.736842105263159,4.500000000000001
N1.HOG0012749,OG0006570,n0,,,"TRIDC0UG030350.1, TRIDC0UG013550.1, TRIDC0UG012590.1",TraesCS5A02G545100,TraesCS4B02G378500,TraesCSU02G128900,HORVU.MOREX.r2.4HG0349150.1,"TRIDC0UG030350.1, TRIDC0UG013550.1, TRIDC0UG012590.1","TraesCS5A02G545100, TraesCS4B02G378500, TraesCSU02G128900",0.8947368421052632,0.06666666666666665,0.35,2.556390977443609,13.42105263157895,5.250000000000001
N1.HOG0012923,OG0006726,n0,,,TRIDC5BG001570.1,TraesCS5A02G010900,"TraesCS5B02G008700, TraesCS3B02G478300",TraesCS5D02G015700,"HORVU.MOREX.r2.5HG0350190.1, HORVU.MOREX.r2.5HG0356530.1",TRIDC5BG001570.1,"TraesCS5A02G010900, TraesCS5B02G008700, TraesCS3B02G478300, TraesCS5D02G015700",0.9473684210526316,0.1333333333333333,0.8,1.1842105263157894,7.105263157894739,6.000000000000002
N1.HOG0013235,OG0007025,n0,,TRIDC2AG081070.1,"TRIDC2BG089540.1, TRIDC2BG089530.1",TraesCS2A02G567800,TraesCS2B02G628800,TraesCS2D02G578500,HORVU.MOREX.r2.2HG0179710.1,"TRIDC2AG081070.1, TRIDC2BG089540.1, TRIDC2BG089530.1","TraesCS2A02G567800, TraesCS2B02G628800, TraesCS2D02G578500",0.8947368421052632,0.8666666666666667,0.8833333333333333,1.0129096325719962,1.0323886639676112,1.0192307692307692
N1.HOG0013540,OG0007312,n0,,"TRIDC3AG063790.1, TRIDC7AG038400.1",TRIDC3BG071660.1,TraesCS3A02G451000,TraesCS3B02G488400,TraesCS3D02G443900,HORVU.MOREX.r2.3HG0261830.1,"TRIDC3AG063790.1, TRIDC7AG038400.1, TRIDC3BG071660.1","TraesCS3A02G451000, TraesCS3B02G488400, TraesCS3D02G443900",0.9473684210526316,0.4,0.8,1.1842105263157894,2.3684210526315788,2.0
N1.HOG0013860,OG0007618,n0,,,"TRIDC4BG002090.1, TRIDC4BG002130.1",,"TraesCS4B02G011900, TraesCS4B02G012400",TraesCS4D02G010400,"HORVU.MOREX.r2.4HG0277220.1, HORVU.MOREX.r2.4HG0277320.1","TRIDC4BG002090.1, TRIDC4BG002130.1","TraesCS4B02G011900, TraesCS4B02G012400, TraesCS4D02G010400",0.9473684210526316,0.19999999999999996,0.75,1.2631578947368423,4.736842105263159,3.750000000000001
N1.HOG0013951,OG0007707,n0,,"TRIDC7AG006620.1, TRIDC4AG063410.1",,"TraesCS7A02G061500, TraesCS4A02G427300, TraesCS4A02G428300",,TraesCS7D02G056400,HORVU.MOREX.r2.7HG0534580.1,"TRIDC7AG006620.1, TRIDC4AG063410.1","TraesCS7A02G061500, TraesCS4A02G427300, TraesCS4A02G428300, TraesCS7D02G056400",0.9473684210526316,0.5555555555555556,0.85,1.1145510835913313,1.7052631578947368,1.5299999999999998
N1.HOG0014050,OG0007797,n0,,TRIDC4AG006730.1,"TRIDC3BG082940.1, TRIDC4BG044480.1","TraesCS3A02G493200, TraesCS4A02G048500","TraesCS1B02G030200, TraesCS4B02G256300",,HORVU.MOREX.r2.4HG0331420.1,"TRIDC4AG006730.1, TRIDC3BG082940.1, TRIDC4BG044480.1","TraesCS3A02G493200, TraesCS4A02G048500, TraesCS1B02G030200, TraesCS4B02G256300",0.9473684210526316,0.6666666666666667,0.8,1.1842105263157894,1.4210526315789473,1.2
N1.HOG0014075,OG0007819,n0,,"TRIDC5AG035130.1, TRIDC7AG047680.1",TRIDC7BG039830.1,"TraesCS5A02G218400, TraesCS7A02G341200",TraesCS7B02G242400,TraesCS5D02G226500,HORVU.MOREX.r2.5HG0399400.1,"TRIDC5AG035130.1, TRIDC7AG047680.1, TRIDC7BG039830.1","TraesCS5A02G218400, TraesCS7A02G341200, TraesCS7B02G242400, TraesCS5D02G226500",0.9473684210526316,0.4666666666666667,0.75,1.2631578947368423,2.030075187969925,1.6071428571428572
N1.HOG0014076,OG0007820,n0,,TRIDC5AG035150.1,TRIDC5BG036990.1,"TraesCS5A02G218700, TraesCS5A02G218900",TraesCS5B02G217800,"TraesCS5D02G226700, TraesCS5D02G226800",HORVU.MOREX.r2.5HG0399420.1,"TRIDC5AG035150.1, TRIDC5BG036990.1","TraesCS5A02G218700, TraesCS5A02G218900, TraesCS5B02G217800, TraesCS5D02G226700, TraesCS5D02G226800",0.9473684210526316,0.19999999999999996,0.35,2.7067669172932334,4.736842105263159,1.7500000000000002
N1.HOG0014093,OG0007837,n0,,"TRIDC6AG003820.1, TRIDC6AG003700.1",TRIDC6BG005350.1,TraesCS6A02G030600,,TraesCS6D02G035100,"HORVU.MOREX.r2.6HG0483120.1, HORVU.MOREX.r2.6HG0507320.1, HORVU.MOREX.r2.2HG0097270.1","TRIDC6AG003820.1, TRIDC6AG003700.1, TRIDC6BG005350.1","TraesCS6A02G030600, TraesCS6D02G035100",0.7631578947368421,0.2666666666666667,0.6666666666666666,1.1447368421052633,2.8618421052631575,2.4999999999999996
N1.HOG0014111,OG0007853,n0,,"TRIDC7AG055680.1, TRIDC7AG055620.1",TRIDC7BG048010.1,"TraesCS7A02G399300, TraesCS7A02G399600, TraesCS7A02G399400",TraesCS7B02G299800,,HORVU.MOREX.r2.7HG0600330.1,"TRIDC7AG055680.1, TRIDC7AG055620.1, TRIDC7BG048010.1","TraesCS7A02G399300, TraesCS7A02G399600, TraesCS7A02G399400, TraesCS7B02G299800",0.8947368421052632,0.65,0.825,1.0845295055821371,1.3765182186234817,1.2692307692307692
N1.HOG0014121,OG0007862,n0,,TRIDC7AG012300.1,"TRIDC7BG000730.1, TRIDC3BG005400.1, TRIDC7BG000790.1",,TraesCS7B02G004400,"TraesCSU02G095000, TraesCS7D02G100000",HORVU.MOREX.r2.7HG0540590.1,"TRIDC7AG012300.1, TRIDC7BG000730.1, TRIDC3BG005400.1, TRIDC7BG000790.1","TraesCS7B02G004400, TraesCSU02G095000, TraesCS7D02G100000",0.9473684210526316,0.06666666666666665,0.19999999999999996,4.736842105263159,14.210526315789478,3.0
N1.HOG0014154,OG0007892,n3,,,TRIDC4BG055930.1,TraesCS5A02G504200,TraesCS4B02G333600,TraesCS4D02G329800,HORVU.MOREX.r2.4HG0340500.1,TRIDC4BG055930.1,"TraesCS5A02G504200, TraesCS4B02G333600, TraesCS4D02G329800",0.9473684210526316,0.4,0.9,1.0526315789473684,2.3684210526315788,2.25
N1.HOG0014171,OG0007909,n0,,,"TRIDC7BG069550.1, TRIDC7BG075470.1",TraesCS7A02G568400,"TraesCS7B02G490900, TraesCS7B02G490000","TraesCSU02G242800, TraesCSU02G242900",HORVU.MOREX.r2.7HG0624010.1,"TRIDC7BG069550.1, TRIDC7BG075470.1","TraesCS7A02G568400, TraesCS7B02G490900, TraesCS7B02G490000, TraesCSU02G242800, TraesCSU02G242900",0.9473684210526316,0.24444444444444435,0.25,3.7894736842105265,3.8755980861244037,1.0227272727272732
N1.HOG0014289,OG0008021,n0,,TRIDC5AG076560.1,"TRIDC4BG061960.1, TRIDC4BG062080.1",TraesCS5A02G540100,,TraesCS4D02G363400,HORVU.MOREX.r2.4HG0346820.1,"TRIDC5AG076560.1, TRIDC4BG061960.1, TRIDC4BG062080.1","TraesCS5A02G540100, TraesCS4D02G363400",0.9473684210526316,0.06666666666666665,0.85,1.1145510835913313,14.210526315789478,12.750000000000002
N1.HOG0014510,OG0008241,n0,,TRIDC2AG029560.1,TRIDC2BG033270.1,,TraesCS2B02G247100,"TraesCS6D02G203500, TraesCS2D02G227600",HORVU.MOREX.r2.2HG0116110.1,"TRIDC2AG029560.1, TRIDC2BG033270.1","TraesCS2B02G247100, TraesCS6D02G203500, TraesCS2D02G227600",0.9473684210526316,0.2666666666666667,0.9,1.0526315789473684,3.552631578947368,3.3749999999999996
N1.HOG0014786,OG0008518,n0,,TRIDC2AG006290.1,TRIDC2BG007040.1,TraesCS2A02G058000,TraesCS2B02G073000,TraesCS2D02G056700,HORVU.MOREX.r2.2HG0087150.1,"TRIDC2AG006290.1, TRIDC2BG007040.1","TraesCS2A02G058000, TraesCS2B02G073000, TraesCS2D02G056700",0.9473684210526316,0.8333333333333334,0.9,1.0526315789473684,1.1368421052631579,1.08
