HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0002613,OG0000578,n18,,,TRIDC6BG041170.1,TraesCS1A02G337300,TraesCS3B02G043400,"TraesCS6D02G205900, TraesCS6D02G206000","HORVU.MOREX.r2.7HG0528940.1, HORVU.MOREX.r2.6HG0453740.1",TRIDC6BG041170.1,"TraesCS1A02G337300, TraesCS3B02G043400, TraesCS6D02G205900, TraesCS6D02G206000",0.6842105263157895,0.5333333333333333,0.0,inf,1.2828947368421053,0.0
N1.HOG0002617,OG0000580,n7,,"TRIDC3AG001680.1, TRIDC3AG001640.1, TRIDC7AG066090.1, TRIDC7AG066120.1, TRIDC3AG001660.1",TRIDC7BG059630.1,"TraesCS3A02G012400, TraesCS3A02G012600, TraesCS7A02G473400, TraesCS7A02G473600","TraesCS7B02G374800, TraesCS7B02G374900","TraesCS3D02G011000, TraesCS3D02G010800, TraesCS7D02G460500",HORVU.MOREX.r2.3HG0183360.1,"TRIDC3AG001680.1, TRIDC3AG001640.1, TRIDC7AG066090.1, TRIDC7AG066120.1, TRIDC3AG001660.1, TRIDC7BG059630.1","TraesCS3A02G012400, TraesCS3A02G012600, TraesCS7A02G473400, TraesCS7A02G473600, TraesCS7B02G374800, TraesCS7B02G374900, TraesCS3D02G011000, TraesCS3D02G010800, TraesCS7D02G460500",0.9473684210526316,0.06666666666666665,0.6333333333333333,1.4958448753462605,14.210526315789478,9.500000000000002
N1.HOG0002619,OG0000582,n3,,TRIDC6AG054630.1,TRIDC6BG063860.1,TraesCS6A02G365500,"TraesCS6B02G400500, TraesCS6B02G400300, TraesCS6B02G400600",TraesCS6D02G348900,HORVU.MOREX.r2.6HG0519110.1,"TRIDC6AG054630.1, TRIDC6BG063860.1","TraesCS6A02G365500, TraesCS6B02G400500, TraesCS6B02G400300, TraesCS6B02G400600, TraesCS6D02G348900",0.26315789473684215,0.6666666666666667,0.925,0.2844950213371266,0.39473684210526316,1.3875
N1.HOG0002622,OG0000583,n0,,"TRIDC1AG039870.1, TRIDC2AG002700.1","TRIDC1BG003750.1, TRIDC1BG003820.1, TRIDC1BG003810.1, TRIDC1BG003730.1, TRIDC1BG002100.1, TRIDC1BG002110.1","TraesCS1A02G028600, TraesCS2A02G026300, TraesCS7A02G472100, TraesCS1A02G028700, TraesCS1A02G026300","TraesCS2B02G039500, TraesCS1B02G278000, TraesCS1B02G277900, TraesCS1B02G035400, TraesCS1B02G036200, TraesCS1B02G034600","TraesCSU02G001700, TraesCS2D02G028200, TraesCSU02G214600, TraesCSU02G234400, TraesCSU02G213800",HORVU.MOREX.r2.1HG0009560.1,"TRIDC1AG039870.1, TRIDC2AG002700.1, TRIDC1BG003750.1, TRIDC1BG003820.1, TRIDC1BG003810.1, TRIDC1BG003730.1, TRIDC1BG002100.1, TRIDC1BG002110.1","TraesCS1A02G028600, TraesCS2A02G026300, TraesCS7A02G472100, TraesCS1A02G028700, TraesCS1A02G026300, TraesCS2B02G039500, TraesCS1B02G278000, TraesCS1B02G277900, TraesCS1B02G035400, TraesCS1B02G036200, TraesCS1B02G034600, TraesCSU02G001700, TraesCS2D02G028200, TraesCSU02G214600, TraesCSU02G234400, TraesCSU02G213800",0.8947368421052632,0.42500000000000004,0.52,1.7206477732793521,2.1052631578947367,1.2235294117647058
N1.HOG0002624,OG0000584,n3,,"TRIDC2AG016330.1, TRIDC6AG031570.1, TRIDC5AG020210.1, TRIDC1AG006100.1, TRIDC3AG012390.1, TRIDC5AG057200.1, TRIDC6AG032330.1, TRIDC6AG022810.1","TRIDC7BG074980.1, TRIDC2BG089240.1, TRIDC0UG006230.1, TRIDC1BG057120.1","TraesCS2A02G132800, TraesCS6A02G202600, TraesCS3A02G502400","TraesCS6B02G207600, TraesCS6B02G232200","TraesCS6D02G200600, TraesCSU02G151200, TraesCSU02G272200, TraesCS5D02G063300",HORVU.MOREX.r2.7HG0568960.1,"TRIDC2AG016330.1, TRIDC6AG031570.1, TRIDC5AG020210.1, TRIDC1AG006100.1, TRIDC3AG012390.1, TRIDC5AG057200.1, TRIDC6AG032330.1, TRIDC6AG022810.1, TRIDC7BG074980.1, TRIDC2BG089240.1, TRIDC0UG006230.1, TRIDC1BG057120.1","TraesCS2A02G132800, TraesCS6A02G202600, TraesCS3A02G502400, TraesCS6B02G207600, TraesCS6B02G232200, TraesCS6D02G200600, TraesCSU02G151200, TraesCSU02G272200, TraesCS5D02G063300",0.368421052631579,0.5555555555555556,,,0.6631578947368422,
N1.HOG0002625,OG0000585,n1,,,TRIDC6BG006310.1,TraesCS6A02G037300,"TraesCS6B02G051700, TraesCS6B02G052400",TraesCS6D02G042800,HORVU.MOREX.r2.3HG0235440.1,TRIDC6BG006310.1,"TraesCS6A02G037300, TraesCS6B02G051700, TraesCS6B02G052400, TraesCS6D02G042800",0.9473684210526316,0.8,,,1.1842105263157894,
N1.HOG0002630,OG0000588,n3,,"TRIDC2AG074940.1, TRIDC5AG025280.1","TRIDC0UG028200.1, TRIDC7BG057120.1, TRIDC4BG024060.1, TRIDC2BG041070.1, TRIDC5BG060110.1","TraesCS7A02G098300, TraesCS5A02G019900, TraesCS6A02G161000, TraesCS2A02G547200","TraesCS3B02G512400, TraesCS2B02G283000, TraesCS5B02G388400, TraesCS3B02G364300, TraesCS7B02G456800","TraesCS4D02G137800, TraesCS2D02G089900, TraesCS3D02G226800, TraesCS1D02G193600, TraesCS2D02G230100",HORVU.MOREX.r2.2HG0081740.1,"TRIDC2AG074940.1, TRIDC5AG025280.1, TRIDC0UG028200.1, TRIDC7BG057120.1, TRIDC4BG024060.1, TRIDC2BG041070.1, TRIDC5BG060110.1","TraesCS7A02G098300, TraesCS5A02G019900, TraesCS6A02G161000, TraesCS2A02G547200, TraesCS3B02G512400, TraesCS2B02G283000, TraesCS5B02G388400, TraesCS3B02G364300, TraesCS7B02G456800, TraesCS4D02G137800, TraesCS2D02G089900, TraesCS3D02G226800, TraesCS1D02G193600, TraesCS2D02G230100",0.9473684210526316,,0.5833333333333333,1.6240601503759402,,
N1.HOG0002632,OG0000589,n5,,TRIDC3AG024100.1,"TRIDC3BG044980.1, TRIDC1BG026840.1","TraesCS7A02G099400, TraesCS7A02G387800, TraesCS1A02G140200, TraesCS1A02G156700, TraesCS1A02G140400, TraesCS5A02G020200","TraesCS7B02G457400, TraesCS6B02G234700, TraesCS3B02G301500, TraesCS6B02G338700, TraesCS1B02G163600","TraesCSU02G150100, TraesCS4D02G241000, TraesCS2D02G581100, TraesCS4D02G320800, TraesCS7D02G464200",HORVU.MOREX.r2.UnG0631520.1,"TRIDC3AG024100.1, TRIDC3BG044980.1, TRIDC1BG026840.1","TraesCS7A02G099400, TraesCS7A02G387800, TraesCS1A02G140200, TraesCS1A02G156700, TraesCS1A02G140400, TraesCS5A02G020200, TraesCS7B02G457400, TraesCS6B02G234700, TraesCS3B02G301500, TraesCS6B02G338700, TraesCS1B02G163600, TraesCSU02G150100, TraesCS4D02G241000, TraesCS2D02G581100, TraesCS4D02G320800, TraesCS7D02G464200",0.7894736842105263,,,,,
N1.HOG0002633,OG0000590,n0,,"TRIDC4AG072670.1, TRIDC4AG071570.1, TRIDC4AG071580.1, TRIDC4AG071910.1, TRIDC4AG072530.1, TRIDC4AG071560.1",,"TraesCS7A02G008500, TraesCS4A02G489800, TraesCS4A02G474900, TraesCS4A02G488200, TraesCS4A02G492100, TraesCS4A02G488700, TraesCS4A02G488800, TraesCS4A02G486500, TraesCS4A02G493900, TraesCS7A02G005600, TraesCS7A02G006500, TraesCS4A02G493500, TraesCS4A02G487900, TraesCS4A02G490200",,"TraesCS7D02G006300, TraesCS7D02G008200, TraesCS1D02G396500, TraesCS7D02G006800",HORVU.MOREX.r2.7HG0527650.1,"TRIDC4AG072670.1, TRIDC4AG071570.1, TRIDC4AG071580.1, TRIDC4AG071910.1, TRIDC4AG072530.1, TRIDC4AG071560.1","TraesCS7A02G008500, TraesCS4A02G489800, TraesCS4A02G474900, TraesCS4A02G488200, TraesCS4A02G492100, TraesCS4A02G488700, TraesCS4A02G488800, TraesCS4A02G486500, TraesCS4A02G493900, TraesCS7A02G005600, TraesCS7A02G006500, TraesCS4A02G493500, TraesCS4A02G487900, TraesCS4A02G490200, TraesCS7D02G006300, TraesCS7D02G008200, TraesCS1D02G396500, TraesCS7D02G006800",0.5789473684210527,0.45641025641025645,0.6416666666666666,0.9022556390977445,1.2684801892371378,1.4058988764044942
N1.HOG0002635,OG0000592,n0,,,,"TraesCS1A02G000400, TraesCS1A02G001400, TraesCS1A02G000200, TraesCS1A02G001700, TraesCS1A02G000600","TraesCS1B02G320200, TraesCS7B02G049500","TraesCSU02G260600, TraesCSU02G265300, TraesCSU02G258200, TraesCSU02G267800, TraesCSU02G271300, TraesCSU02G265500","HORVU.MOREX.r2.UnG0635150.1, HORVU.MOREX.r2.UnG0628420.1, HORVU.MOREX.r2.UnG0634680.1, HORVU.MOREX.r2.UnG0635040.1, HORVU.MOREX.r2.UnG0635100.1, HORVU.MOREX.r2.UnG0635260.1, HORVU.MOREX.r2.UnG0634510.1, HORVU.MOREX.r2.5HG0361030.1, HORVU.MOREX.r2.5HG0360940.1, HORVU.MOREX.r2.UnG0636300.1, HORVU.MOREX.r2.UnG0633850.1, HORVU.MOREX.r2.UnG0628290.1",,"TraesCS1A02G000400, TraesCS1A02G001400, TraesCS1A02G000200, TraesCS1A02G001700, TraesCS1A02G000600, TraesCS1B02G320200, TraesCS7B02G049500, TraesCSU02G260600, TraesCSU02G265300, TraesCSU02G258200, TraesCSU02G267800, TraesCSU02G271300, TraesCSU02G265500",0.26315789473684215,0.39047619047619053,,,0.6739409499358151,
N1.HOG0002638,OG0000594,n15,,TRIDC7AG022860.1,TRIDC7BG013230.1,TraesCS7A02G183500,,TraesCS7D02G185100,HORVU.MOREX.r2.7HG0552370.1,"TRIDC7AG022860.1, TRIDC7BG013230.1","TraesCS7A02G183500, TraesCS7D02G185100",0.368421052631579,,0.925,0.39829302987197723,,
N1.HOG0002644,OG0000596,n1,,,TRIDC0UG006390.1,TraesCS4A02G248400,"TraesCS4B02G066500, TraesCS2B02G319100",TraesCS4D02G065400,"HORVU.MOREX.r2.4HG0284030.1, HORVU.MOREX.r2.7HG0531880.1",TRIDC0UG006390.1,"TraesCS4A02G248400, TraesCS4B02G066500, TraesCS2B02G319100, TraesCS4D02G065400",0.9473684210526316,0.5333333333333333,0.65,1.45748987854251,1.7763157894736843,1.21875
N1.HOG0002647,OG0000597,n1,,TRIDC2AG016950.1,"TRIDC2BG020540.1, TRIDC2BG020550.1",TraesCS2A02G136400,TraesCS2B02G160200,TraesCS2D02G138900,HORVU.MOREX.r2.2HG0097090.1,"TRIDC2AG016950.1, TRIDC2BG020540.1, TRIDC2BG020550.1","TraesCS2A02G136400, TraesCS2B02G160200, TraesCS2D02G138900",0.9473684210526316,0.6333333333333333,0.65,1.45748987854251,1.4958448753462605,1.0263157894736843
N1.HOG0002650,OG0000597,n15,,,,"TraesCS2A02G137200, TraesCS2A02G136900, TraesCS2A02G137000",TraesCS2B02G161200,TraesCS2D02G140000,HORVU.MOREX.r2.2HG0097180.1,,"TraesCS2A02G137200, TraesCS2A02G136900, TraesCS2A02G137000, TraesCS2B02G161200, TraesCS2D02G140000",0.631578947368421,0.19999999999999996,,,3.1578947368421058,
N1.HOG0002658,OG0000600,n13,,"TRIDC3AG067610.1, TRIDC3AG001830.1","TRIDC0UG030760.1, TRIDC3BG001780.1, TRIDC0UG026840.1, TRIDC0UG025020.1, TRIDC0UG032810.1",TraesCS3A02G011200,TraesCS3B02G014400,TraesCS3D02G000400,HORVU.MOREX.r2.6HG0491190.1,"TRIDC3AG067610.1, TRIDC3AG001830.1, TRIDC0UG030760.1, TRIDC3BG001780.1, TRIDC0UG026840.1, TRIDC0UG025020.1, TRIDC0UG032810.1","TraesCS3A02G011200, TraesCS3B02G014400, TraesCS3D02G000400",0.6842105263157895,0.5666666666666667,0.32999999999999996,2.0733652312599684,1.2074303405572755,0.5823529411764705
N1.HOG0002664,OG0000602,n3,,,"TRIDC6BG003250.1, TRIDC6BG002730.1","TraesCS6A02G020500, TraesCS6A02G020900, TraesCS6A02G022700","TraesCS2B02G171700, TraesCS6B02G028100, TraesCS6B02G028300, TraesCS6B02G027900","TraesCS6D02G024000, TraesCS6D02G023800, TraesCS6D02G024300",HORVU.MOREX.r2.6HG0450540.1,"TRIDC6BG003250.1, TRIDC6BG002730.1","TraesCS6A02G020500, TraesCS6A02G020900, TraesCS6A02G022700, TraesCS2B02G171700, TraesCS6B02G028100, TraesCS6B02G028300, TraesCS6B02G027900, TraesCS6D02G024000, TraesCS6D02G023800, TraesCS6D02G024300",0.9473684210526316,0.6833333333333333,0.8,1.1842105263157894,1.386392811296534,1.170731707317073
N1.HOG0002667,OG0000603,n19,,,,TraesCS4A02G153000,,,HORVU.MOREX.r2.3HG0237820.1,,TraesCS4A02G153000,0.6842105263157895,,,,,
N1.HOG0002668,OG0000603,n20,,,,TraesCS2A02G073900,,,HORVU.MOREX.r2.7HG0563250.1,,TraesCS2A02G073900,0.8947368421052632,0.8,,,1.118421052631579,
N1.HOG0002669,OG0000603,n21,,,TRIDC1BG067300.1,,,TraesCS2D02G573000,HORVU.MOREX.r2.2HG0176710.1,TRIDC1BG067300.1,TraesCS2D02G573000,0.9473684210526316,,,,,
N1.HOG0002675,OG0000605,n6,,"TRIDC4AG047460.1, TRIDC4AG049410.1, TRIDC1AG048840.1","TRIDC0UG012510.1, TRIDC1BG055500.1","TraesCS4A02G314500, TraesCS4A02G314600, TraesCS4A02G326400, TraesCS1A02G328800","TraesCS5B02G565400, TraesCS5B02G539300, TraesCS5B02G565300, TraesCS1B02G342500","TraesCS5D02G549200, TraesCS1D02G331200, TraesCS1D02G331100","HORVU.MOREX.r2.1HG0063880.1, HORVU.MOREX.r2.2HG0118870.1","TRIDC4AG047460.1, TRIDC4AG049410.1, TRIDC1AG048840.1, TRIDC0UG012510.1, TRIDC1BG055500.1","TraesCS4A02G314500, TraesCS4A02G314600, TraesCS4A02G326400, TraesCS1A02G328800, TraesCS5B02G565400, TraesCS5B02G539300, TraesCS5B02G565300, TraesCS1B02G342500, TraesCS5D02G549200, TraesCS1D02G331200, TraesCS1D02G331100",0.8947368421052632,0.9083333333333333,0.95,0.9418282548476454,0.9850313858039594,1.0458715596330275
N1.HOG0002679,OG0000607,n10,,"TRIDC6AG029070.1, TRIDC2AG035160.1, TRIDC7AG039920.1, TRIDC6AG028480.1, TRIDC1AG044460.1","TRIDC2BG072630.1, TRIDC3BG000490.1","TraesCS7A02G289700, TraesCS2A02G241300",,"TraesCS5D02G456600, TraesCS1D02G183300",HORVU.MOREX.r2.2HG0127710.1,"TRIDC6AG029070.1, TRIDC2AG035160.1, TRIDC7AG039920.1, TRIDC6AG028480.1, TRIDC1AG044460.1, TRIDC2BG072630.1, TRIDC3BG000490.1","TraesCS7A02G289700, TraesCS2A02G241300, TraesCS5D02G456600, TraesCS1D02G183300",0.8947368421052632,0.4666666666666667,,,1.9172932330827068,
N1.HOG0002682,OG0000608,n10,,"TRIDC7AG003640.1, TRIDC4AG066830.1, TRIDC4AG066800.1",TRIDC0UG010740.1,"TraesCS4A02G451500, TraesCS4A02G454100, TraesCS4A02G454000, TraesCS4A02G451800",,"TraesCS7D02G033700, TraesCS7D02G033800",HORVU.MOREX.r2.7HG0531420.1,"TRIDC7AG003640.1, TRIDC4AG066830.1, TRIDC4AG066800.1, TRIDC0UG010740.1","TraesCS4A02G451500, TraesCS4A02G454100, TraesCS4A02G454000, TraesCS4A02G451800, TraesCS7D02G033700, TraesCS7D02G033800",0.9473684210526316,0.33333333333333337,0.6333333333333333,1.4958448753462605,2.8421052631578947,1.8999999999999997
N1.HOG0002683,OG0000609,n2,,"TRIDC2AG079350.1, TRIDC2AG079360.1","TRIDC2BG087700.1, TRIDC2BG087690.1, TRIDC2BG087680.1, TRIDC0UG023660.1, TRIDC2BG087750.1, TRIDC2BG087740.1","TraesCS2A02G581800, TraesCS2A02G581900","TraesCS2B02G605200, TraesCS2B02G605300, TraesCS2B02G605100, TraesCS2B02G605400, TraesCS2B02G605500","TraesCS2D02G598300, TraesCS2D02G598400",HORVU.MOREX.r2.2HG0178010.1,"TRIDC2AG079350.1, TRIDC2AG079360.1, TRIDC2BG087700.1, TRIDC2BG087690.1, TRIDC2BG087680.1, TRIDC0UG023660.1, TRIDC2BG087750.1, TRIDC2BG087740.1","TraesCS2A02G581800, TraesCS2A02G581900, TraesCS2B02G605200, TraesCS2B02G605300, TraesCS2B02G605100, TraesCS2B02G605400, TraesCS2B02G605500, TraesCS2D02G598300, TraesCS2D02G598400",0.9473684210526316,0.6666666666666667,0.4571428571428571,2.072368421052632,1.4210526315789473,0.6857142857142855
N1.HOG0002686,OG0000610,n9,,,,"TraesCS7A02G541800, TraesCS7A02G542300, TraesCS7A02G542400, TraesCS7A02G542100, TraesCS7A02G541700","TraesCS7B02G464100, TraesCS7B02G464200, TraesCS7B02G464300, TraesCS7B02G464000","TraesCS7D02G528100, TraesCS7D02G527800, TraesCS7D02G528200",HORVU.MOREX.r2.7HG0620650.1,,"TraesCS7A02G541800, TraesCS7A02G542300, TraesCS7A02G542400, TraesCS7A02G542100, TraesCS7A02G541700, TraesCS7B02G464100, TraesCS7B02G464200, TraesCS7B02G464300, TraesCS7B02G464000, TraesCS7D02G528100, TraesCS7D02G527800, TraesCS7D02G528200",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0002698,OG0000614,n12,,,,,,TraesCS2D02G157500,HORVU.MOREX.r2.3HG0227000.1,,TraesCS2D02G157500,0.6842105263157895,,,,,
N1.HOG0002702,OG0000615,n4,,,TRIDC0UG018790.1,TraesCS7A02G545900,,,HORVU.MOREX.r2.7HG0621430.1,TRIDC0UG018790.1,TraesCS7A02G545900,0.9473684210526316,,0.95,0.9972299168975071,,
N1.HOG0002703,OG0000615,n6,,,"TRIDC7BG072670.1, TRIDC7BG072710.1",,TraesCS7B02G469100,"TraesCSU02G099100, TraesCS7D02G532400",HORVU.MOREX.r2.7HG0621420.1,"TRIDC7BG072670.1, TRIDC7BG072710.1","TraesCS7B02G469100, TraesCSU02G099100, TraesCS7D02G532400",0.7894736842105263,0.6,0.7,1.1278195488721805,1.3157894736842106,1.1666666666666667
N1.HOG0002718,OG0000621,n3,,TRIDC2AG004830.1,TRIDC2BG005300.1,,TraesCS2B02G057600,TraesCS2D02G044000,HORVU.MOREX.r2.2HG0083570.1,"TRIDC2AG004830.1, TRIDC2BG005300.1","TraesCS2B02G057600, TraesCS2D02G044000",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0002722,OG0000623,n0,,TRIDC2AG041280.1,,"TraesCS5A02G537400, TraesCS7A02G233000, TraesCS1A02G101400, TraesCS5A02G314200, TraesCS1A02G038500, TraesCS7A02G429800, TraesCS1A02G204100, TraesCS7A02G547700, TraesCS5A02G314100, TraesCS6A02G297700","TraesCS4B02G318100, TraesCS2B02G462100, TraesCS7B02G086600, TraesCS6B02G340200, TraesCS1B02G283800, TraesCS2B02G551000, TraesCS4B02G275800","TraesCS1D02G285400, TraesCS4D02G051700, TraesCS5D02G529300, TraesCSU02G067200",HORVU.MOREX.r2.4HG0320620.1,TRIDC2AG041280.1,"TraesCS5A02G537400, TraesCS7A02G233000, TraesCS1A02G101400, TraesCS5A02G314200, TraesCS1A02G038500, TraesCS7A02G429800, TraesCS1A02G204100, TraesCS7A02G547700, TraesCS5A02G314100, TraesCS6A02G297700, TraesCS4B02G318100, TraesCS2B02G462100, TraesCS7B02G086600, TraesCS6B02G340200, TraesCS1B02G283800, TraesCS2B02G551000, TraesCS4B02G275800, TraesCS1D02G285400, TraesCS4D02G051700, TraesCS5D02G529300, TraesCSU02G067200",0.9473684210526316,0.4866666666666667,0.95,0.9972299168975071,1.946647440519106,1.9520547945205478
N1.HOG0002729,OG0000625,n17,,TRIDC1AG033010.1,TRIDC1BG038390.1,TraesCS1A02G218400,TraesCS1B02G231900,TraesCS1D02G220000,HORVU.MOREX.r2.1HG0045760.1,"TRIDC1AG033010.1, TRIDC1BG038390.1","TraesCS1A02G218400, TraesCS1B02G231900, TraesCS1D02G220000",0.631578947368421,0.6666666666666667,,,0.9473684210526314,
N1.HOG0002730,OG0000626,n3,,,,,"TraesCS5B02G155400, TraesCS4B02G054700",TraesCS5D02G163700,HORVU.MOREX.r2.5HG0386900.1,,"TraesCS5B02G155400, TraesCS4B02G054700, TraesCS5D02G163700",0.9473684210526316,0.06666666666666665,,,14.210526315789478,
N1.HOG0002736,OG0000628,n1,,,TRIDC3BG086070.1,TraesCS3A02G527700,"TraesCS3B02G596900, TraesCS3B02G596500, TraesCS3B02G596700, TraesCS3B02G596200, TraesCS3B02G596300",TraesCS3D02G533100,HORVU.MOREX.r2.3HG0273800.1,TRIDC3BG086070.1,"TraesCS3A02G527700, TraesCS3B02G596900, TraesCS3B02G596500, TraesCS3B02G596700, TraesCS3B02G596200, TraesCS3B02G596300, TraesCS3D02G533100",0.3157894736842105,0.7333333333333334,0.6,0.5263157894736842,0.4306220095693779,0.8181818181818181
N1.HOG0002737,OG0000628,n12,,TRIDC5AG053440.1,TRIDC5BG057510.1,,TraesCS5B02G368200,TraesCS5D02G375200,HORVU.MOREX.r2.5HG0420370.1,"TRIDC5AG053440.1, TRIDC5BG057510.1","TraesCS5B02G368200, TraesCS5D02G375200",0.8947368421052632,,0.675,1.3255360623781676,,
N1.HOG0002738,OG0000628,n18,,,,,"TraesCS2B02G588800, TraesCS3B02G548100","TraesCS5D02G374700, TraesCS5D02G374600, TraesCS3D02G494200",HORVU.MOREX.r2.4HG0292450.1,,"TraesCS2B02G588800, TraesCS3B02G548100, TraesCS5D02G374700, TraesCS5D02G374600, TraesCS3D02G494200",0.6842105263157895,0.8666666666666667,,,0.7894736842105263,
N1.HOG0002740,OG0000629,n4,,,,"TraesCS2A02G368100, TraesCS1A02G089700","TraesCS1B02G117700, TraesCS1B02G117300","TraesCS2D02G364900, TraesCS1D02G098200, TraesCS1D02G097900, TraesCS1D02G097700",HORVU.MOREX.r2.1HG0017220.1,,"TraesCS2A02G368100, TraesCS1A02G089700, TraesCS1B02G117700, TraesCS1B02G117300, TraesCS2D02G364900, TraesCS1D02G098200, TraesCS1D02G097900, TraesCS1D02G097700",0.9473684210526316,,,,,
N1.HOG0002743,OG0000630,n9,,,,TraesCS2A02G299600,TraesCS2B02G316100,TraesCS2D02G297500,HORVU.MOREX.r2.2HG0138300.1,,"TraesCS2A02G299600, TraesCS2B02G316100, TraesCS2D02G297500",0.7894736842105263,0.8,,,0.9868421052631579,
N1.HOG0002744,OG0000630,n13,,"TRIDC2AG043590.1, TRIDC2AG043600.1, TRIDC2AG043390.1","TRIDC2BG046190.1, TRIDC2BG046300.1","TraesCS2A02G300400, TraesCS2A02G299200",TraesCS2B02G315700,TraesCS2D02G297100,HORVU.MOREX.r2.2HG0138160.1,"TRIDC2AG043590.1, TRIDC2AG043600.1, TRIDC2AG043390.1, TRIDC2BG046190.1, TRIDC2BG046300.1","TraesCS2A02G300400, TraesCS2A02G299200, TraesCS2B02G315700, TraesCS2D02G297100",0.7894736842105263,0.7666666666666666,0.85,0.9287925696594428,1.0297482837528604,1.108695652173913
N1.HOG0002752,OG0000632,n14,,,TRIDC0UG003030.1,"TraesCS1A02G400900, TraesCS1A02G400800","TraesCS1B02G429600, TraesCS1B02G429100, TraesCS1B02G429000",TraesCS1D02G408200,HORVU.MOREX.r2.1HG0072910.1,TRIDC0UG003030.1,"TraesCS1A02G400900, TraesCS1A02G400800, TraesCS1B02G429600, TraesCS1B02G429100, TraesCS1B02G429000, TraesCS1D02G408200",0.8421052631578947,0.6799999999999999,,,1.238390092879257,
N1.HOG0002754,OG0000633,n6,,TRIDC2AG068980.1,TRIDC2BG074620.1,,,,HORVU.MOREX.r2.2HG0166530.1,"TRIDC2AG068980.1, TRIDC2BG074620.1",,0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0002757,OG0000633,n21,,,,,TraesCS2B02G090000,,HORVU.MOREX.r2.2HG0087410.1,,TraesCS2B02G090000,0.8947368421052632,0.5333333333333333,,,1.6776315789473684,
N1.HOG0002763,OG0000635,n12,,"TRIDC3AG073220.1, TRIDC2AG051310.1","TRIDC1BG000090.1, TRIDC3BG000110.1, TRIDC0UG021500.1, TRIDC0UG021420.1, TRIDC1BG000740.1",TraesCS3A02G517500,TraesCS3B02G002000,"TraesCS3D02G525000, TraesCS1D02G021600",HORVU.MOREX.r2.1HG0067330.1,"TRIDC3AG073220.1, TRIDC2AG051310.1, TRIDC1BG000090.1, TRIDC3BG000110.1, TRIDC0UG021500.1, TRIDC0UG021420.1, TRIDC1BG000740.1","TraesCS3A02G517500, TraesCS3B02G002000, TraesCS3D02G525000, TraesCS1D02G021600",0.736842105263158,0.5333333333333333,0.11250000000000004,6.549707602339179,1.3815789473684212,0.21093750000000008
N1.HOG0002773,OG0000639,n8,,,,"TraesCS1A02G385700, TraesCS1A02G347300","TraesCS1B02G412500, TraesCS1B02G371200",TraesCS1D02G350300,HORVU.MOREX.r2.1HG0066710.1,,"TraesCS1A02G385700, TraesCS1A02G347300, TraesCS1B02G412500, TraesCS1B02G371200, TraesCS1D02G350300",0.8421052631578947,0.3111111111111111,,,2.706766917293233,
N1.HOG0002774,OG0000639,n13,,,,TraesCS2A02G444700,TraesCS2B02G465700,TraesCS2D02G443800,HORVU.MOREX.r2.2HG0161400.1,,"TraesCS2A02G444700, TraesCS2B02G465700, TraesCS2D02G443800",0.4736842105263158,0.30000000000000004,,,1.5789473684210524,
N1.HOG0002784,OG0000641,n10,,,TRIDC7BG012630.1,,TraesCS7B02G084400,,HORVU.MOREX.r2.7HG0551820.1,TRIDC7BG012630.1,TraesCS7B02G084400,0.7894736842105263,,,,,
N1.HOG0002787,OG0000642,n2,,TRIDC1AG053430.1,,,TraesCS3B02G032600,"TraesCS3D02G030000, TraesCS1D02G367900",HORVU.MOREX.r2.3HG0185360.1,TRIDC1AG053430.1,"TraesCS3B02G032600, TraesCS3D02G030000, TraesCS1D02G367900",0.42105263157894735,0.6222222222222222,,,0.6766917293233082,
N1.HOG0002796,OG0000644,n7,,"TRIDC1AG047700.1, TRIDC1AG047730.1, TRIDC1AG047710.1","TRIDC1BG053960.1, TRIDC1BG053970.1","TraesCS1A02G320700, TraesCS1A02G320800, TraesCS1A02G320600","TraesCS1B02G332900, TraesCS1B02G333000","TraesCS1D02G320400, TraesCS1D02G320700","HORVU.MOREX.r2.1HG0054130.1, HORVU.MOREX.r2.UnG0635230.1, HORVU.MOREX.r2.1HG0054120.1, HORVU.MOREX.r2.1HG0054140.1, HORVU.MOREX.r2.1HG0054150.1","TRIDC1AG047700.1, TRIDC1AG047730.1, TRIDC1AG047710.1, TRIDC1BG053960.1, TRIDC1BG053970.1","TraesCS1A02G320700, TraesCS1A02G320800, TraesCS1A02G320600, TraesCS1B02G332900, TraesCS1B02G333000, TraesCS1D02G320400, TraesCS1D02G320700",0.9473684210526316,0.7333333333333334,0.5833333333333333,1.6240601503759402,1.291866028708134,0.7954545454545453
